,PassengerId,HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,Name,Transported,Spendings
2740,2943_01,Earth,1,G/478/P,TRAPPIST-1e,22.0,0,Allene Belley,0,0.0
2741,2944_01,Earth,0,F/559/S,TRAPPIST-1e,51.0,0,Min Nichoan,0,802.0
2742,2944_02,Earth,0,G/469/S,PSO J318.5-22,2.0,0,Ernard Nichoan,0,
2743,2944_03,Earth,1,G/469/S,55 Cancri e,29.0,0,Sta Nichoan,0,0.0
2744,2944_04,Earth,0,G/469/S,TRAPPIST-1e,0.0,0,Terta Nichoan,1,0.0
2745,2945_01,Earth,1,G/479/P,55 Cancri e,39.0,0,Jeanie Moodsey,1,0.0
2746,2948_01,Europa,0,C/112/S,TRAPPIST-1e,55.0,0,Tabiton Prearright,1,3675.0
2747,2949_01,Earth,1,G/482/P,TRAPPIST-1e,22.0,0,Florey Boltertley,0,
2748,2950_01,Earth,0,F/617/P,TRAPPIST-1e,20.0,0,Lawren Fielsenders,0,689.0
2749,2953_01,,0,E/179/P,55 Cancri e,25.0,0,Eilan Solivers,1,643.0
2750,2954_01,Earth,0,F/619/P,55 Cancri e,18.0,0,Karlie Gordanieves,1,652.0
2751,2956_01,Earth,0,G/470/S,PSO J318.5-22,28.0,0,Tonnie Houseson,0,1833.0
2752,2958_01,Earth,0,F/561/S,TRAPPIST-1e,26.0,0,Min Parrett,0,3137.0
2753,2959_01,Earth,0,F/620/P,PSO J318.5-22,28.0,0,,0,1548.0
2754,2960_01,Earth,0,F/562/S,TRAPPIST-1e,54.0,0,Gracia Carterson,0,
2755,2961_01,Earth,0,F/621/P,TRAPPIST-1e,56.0,0,Evaned Kellynn,0,778.0
2756,2962_01,Mars,0,E/180/P,TRAPPIST-1e,25.0,0,Cints Backe,0,1360.0
2757,2964_01,Europa,0,A/35/S,TRAPPIST-1e,26.0,0,Izarfik Holiabler,0,11481.0
2758,2965_01,Earth,0,F/622/P,TRAPPIST-1e,14.0,0,Amandy Munozanson,0,970.0
2759,2966_01,Earth,0,E/181/P,TRAPPIST-1e,21.0,0,Deaney Avisley,1,826.0
2760,2968_01,Earth,1,G/485/P,TRAPPIST-1e,43.0,0,Evendy Sosalinson,1,
2761,2969_01,Earth,0,G/486/P,,37.0,0,Russey Miley,0,807.0
2762,2970_01,Earth,0,,TRAPPIST-1e,,0,Dwin Adkinson,0,
2763,2971_01,Europa,0,T/3/P,TRAPPIST-1e,38.0,0,Pent Sessiouse,1,3164.0
2764,2972_01,Earth,0,E/182/P,TRAPPIST-1e,14.0,0,Danna Yorkland,1,1632.0
2765,2975_01,Earth,,F/564/S,PSO J318.5-22,20.0,0,Elanda Hermanapp,0,595.0
2766,2979_01,Europa,0,B/93/P,TRAPPIST-1e,33.0,0,Sadirux Urablele,0,0.0
2767,2982_01,Europa,1,B/111/S,55 Cancri e,33.0,0,Tarino Unrespery,1,0.0
2768,2983_01,Earth,0,E/183/P,TRAPPIST-1e,13.0,0,Mamina Monsoney,1,841.0
2769,2984_01,Europa,0,D/97/S,TRAPPIST-1e,37.0,0,Teron Healted,0,4324.0
2770,2986_01,Mars,0,E/197/S,TRAPPIST-1e,15.0,0,Swaffs Dutty,0,9597.0
2771,2988_01,Europa,0,A/36/S,55 Cancri e,33.0,0,Winon Cousel,0,6932.0
2772,2990_01,Earth,1,G/472/S,PSO J318.5-22,24.0,0,Gileen Vandez,1,0.0
2773,2992_01,,0,F/570/S,PSO J318.5-22,49.0,0,Dont Sterreray,0,
2774,2993_01,Earth,0,F/571/S,TRAPPIST-1e,24.0,0,Nelly Gordanieves,0,
2775,2994_01,Earth,0,E/198/S,TRAPPIST-1e,24.0,0,Carly Scottuez,0,790.0
2776,2995_01,Europa,1,B/94/P,55 Cancri e,26.0,0,Minus Roforhauge,1,0.0
2777,2995_02,Europa,1,B/94/P,55 Cancri e,40.0,0,Marinon Roforhauge,1,0.0
2778,2996_01,Earth,0,F/626/P,55 Cancri e,31.0,0,,0,639.0
2779,2998_01,Europa,0,C/113/S,,47.0,0,Dirfak Mosteraked,1,5676.0
2780,3000_01,Earth,0,F/627/P,TRAPPIST-1e,19.0,0,Therta Spencervan,0,737.0
2781,3001_01,Europa,0,C/101/P,55 Cancri e,38.0,1,Phecca Shming,0,6361.0
2782,3001_02,Europa,0,C/101/P,55 Cancri e,33.0,0,Dirfak Shming,1,
2783,3003_01,Europa,1,C/114/S,TRAPPIST-1e,45.0,0,Ankaan String,1,0.0
2784,3004_01,Earth,1,G/473/S,TRAPPIST-1e,1.0,0,Card Clinantones,1,0.0
2785,3004_02,Earth,0,F/572/S,TRAPPIST-1e,32.0,0,Tin Clinantones,0,797.0
2786,3005_01,Mars,1,F/573/S,TRAPPIST-1e,70.0,0,Stmeal Fisun,1,0.0
2787,3006_01,Earth,0,G/474/S,PSO J318.5-22,19.0,0,Race Wolferguson,0,755.0
2788,3009_01,Mars,1,E/185/P,PSO J318.5-22,55.0,0,Blakes Chcak,1,0.0
2789,3010_01,Europa,0,B/96/P,TRAPPIST-1e,48.0,0,Kraban Praugnox,0,16113.0
2790,3012_01,Earth,0,G/475/S,TRAPPIST-1e,66.0,0,Thony Bradlerson,0,
2791,3013_01,,0,F/629/P,TRAPPIST-1e,13.0,0,Morrie Moongton,0,
2792,3014_01,Europa,0,C/115/S,55 Cancri e,40.0,0,Alduson Oilpuring,0,8056.0
2793,3015_01,Earth,0,E/199/S,TRAPPIST-1e,35.0,0,Dord Pottley,1,1624.0
2794,3018_01,Earth,0,F/630/P,TRAPPIST-1e,32.0,0,Vanley Harry,0,690.0
2795,3019_01,Mars,0,E/187/P,TRAPPIST-1e,51.0,0,Yakers Peake,0,2099.0
2796,3020_01,Europa,0,B/112/S,TRAPPIST-1e,37.0,0,Tard Monfulewss,0,8979.0
2797,3021_01,Earth,0,G/476/S,TRAPPIST-1e,31.0,0,Deanny Spencervan,0,883.0
2798,3021_02,Earth,0,F/574/S,TRAPPIST-1e,37.0,0,Billey Spencervan,0,2251.0
2799,3022_01,Europa,0,C/102/P,TRAPPIST-1e,38.0,0,Ankab Speating,0,7113.0
2800,3022_02,Europa,0,C/102/P,55 Cancri e,19.0,0,Hadirah Speating,0,3795.0
2801,3023_01,Mars,1,F/631/P,TRAPPIST-1e,33.0,0,Panter Blane,1,0.0
2802,3024_01,Earth,0,F/632/P,TRAPPIST-1e,19.0,0,Jord Barkeretton,1,1939.0
2803,3025_01,Earth,0,G/477/S,TRAPPIST-1e,31.0,0,,1,927.0
2804,3025_02,Earth,0,G/477/S,TRAPPIST-1e,43.0,0,Stald Fisheparks,0,704.0
2805,3026_01,Earth,1,G/492/P,TRAPPIST-1e,22.0,0,Artis Gambs,0,0.0
2806,3027_01,Earth,1,G/493/P,TRAPPIST-1e,24.0,0,Tracia Fitzgerson,0,0.0
2807,3029_01,Europa,0,C/103/P,55 Cancri e,21.0,0,Geno Disgul,0,3104.0
2808,3029_02,Europa,,C/103/P,TRAPPIST-1e,14.0,0,Charga Disgul,1,0.0
2809,3030_01,Europa,0,B/97/P,55 Cancri e,30.0,0,Cellum Alaring,1,5131.0
2810,3030_02,Europa,1,B/97/P,TRAPPIST-1e,22.0,0,Wezena Alaring,1,0.0
2811,3032_01,Earth,0,G/478/S,TRAPPIST-1e,11.0,0,Raque Wolfernan,0,0.0
2812,3032_02,Earth,1,G/478/S,TRAPPIST-1e,4.0,0,Loresa Wolfernan,0,0.0
2813,3032_03,Earth,0,G/478/S,TRAPPIST-1e,0.0,0,Andie Wolfernan,0,0.0
2814,3032_04,Earth,0,F/575/S,TRAPPIST-1e,30.0,0,Ritany Wolfernan,0,1442.0
2815,3033_01,Earth,0,G/479/S,PSO J318.5-22,21.0,0,Hardy Wagnerray,0,1721.0
2816,3034_01,Europa,0,,TRAPPIST-1e,40.0,0,Dscheat Noxnuther,0,0.0
2817,3036_01,Earth,0,F/634/P,PSO J318.5-22,57.0,0,Penne Booneid,0,685.0
2818,3038_01,Mars,0,F/576/S,TRAPPIST-1e,35.0,,Cink Porté,0,1228.0
2819,3039_01,Europa,0,A/37/S,TRAPPIST-1e,32.0,0,Acraban Conamminal,0,0.0
2820,3040_01,Mars,0,F/577/S,TRAPPIST-1e,32.0,0,Nilly Purle,0,2623.0
2821,3042_01,Earth,0,F/578/S,TRAPPIST-1e,30.0,0,Maya Mejiaddox,0,738.0
2822,3044_01,Earth,0,F/636/P,TRAPPIST-1e,69.0,0,Joyces Fowlesterez,0,716.0
2823,3045_01,Earth,1,G/480/S,TRAPPIST-1e,21.0,0,Helean Hestes,0,0.0
2824,3047_01,Mars,1,E/190/P,PSO J318.5-22,17.0,0,Jack Quart,1,
2825,3047_02,Mars,0,E/190/P,TRAPPIST-1e,16.0,0,Wafros Quart,0,1049.0
2826,3048_01,Mars,1,E/200/S,TRAPPIST-1e,25.0,0,Mitch Canie,0,
2827,3050_01,Europa,0,E/191/P,TRAPPIST-1e,25.0,0,Skatik Supred,1,5152.0
2828,3053_01,Europa,0,,55 Cancri e,52.0,0,Ainor Fuelisent,0,11788.0
2829,3054_01,Earth,0,F/579/S,TRAPPIST-1e,13.0,0,Celis Bootez,0,966.0
2830,3055_01,Earth,0,F/637/P,TRAPPIST-1e,37.0,0,Inen Casentry,0,1127.0
2831,3060_01,Mars,0,F/581/S,TRAPPIST-1e,13.0,0,Rowl Chman,0,
2832,3060_02,Mars,0,D/98/S,TRAPPIST-1e,45.0,0,Duckes Chman,0,3319.0
2833,3060_03,Mars,,E/201/S,TRAPPIST-1e,55.0,0,Torms Chman,0,0.0
2834,3061_01,Earth,0,F/638/P,TRAPPIST-1e,22.0,0,Mela Bakericks,0,729.0
2835,3061_02,Earth,0,G/498/P,TRAPPIST-1e,39.0,0,Ritey Hickley,0,1817.0
2836,3062_01,Mars,0,D/99/S,TRAPPIST-1e,35.0,0,Hion Frasp,0,808.0
2837,3063_01,Earth,1,G/499/P,PSO J318.5-22,19.0,0,Jerrye Daughttley,1,0.0
2838,3063_02,Earth,1,G/499/P,TRAPPIST-1e,7.0,0,Joana Daughttley,1,0.0
2839,3063_03,Earth,0,E/192/P,TRAPPIST-1e,19.0,0,Elina Daughttley,0,705.0
2840,3064_01,Earth,1,G/482/S,TRAPPIST-1e,21.0,0,Thewis Spencervan,1,0.0
2841,3065_01,Europa,0,D/94/P,55 Cancri e,37.0,0,Solark Preeldy,1,4072.0
2842,3066_01,Earth,0,E/193/P,TRAPPIST-1e,35.0,0,Felia Hortis,0,1609.0
2843,3067_01,Earth,1,G/483/S,TRAPPIST-1e,22.0,0,France Dicksons,1,0.0
2844,3068_01,Earth,0,G/500/P,TRAPPIST-1e,62.0,0,Tyrona Mcfarley,0,839.0
2845,3070_01,Earth,1,G/501/P,TRAPPIST-1e,41.0,0,Bel Haydenez,1,0.0
2846,3071_01,Europa,1,B/113/S,TRAPPIST-1e,16.0,0,Saiphda Cracionfic,1,
2847,3071_02,Europa,0,B/113/S,TRAPPIST-1e,26.0,0,Alballa Cracionfic,0,
2848,3073_01,Mars,1,F/640/P,TRAPPIST-1e,36.0,0,Krios Shbre,1,0.0
2849,3076_01,Earth,1,G/502/P,PSO J318.5-22,,0,Jaimez Mcfaddenson,1,0.0
2850,3079_01,Earth,0,F/642/P,55 Cancri e,22.0,0,Charly Booters,0,652.0
2851,3080_01,Earth,0,F/584/S,TRAPPIST-1e,40.0,0,Florey Alldson,0,824.0
2852,3081_01,Europa,0,C/118/S,55 Cancri e,50.0,0,Gollux Reedall,1,3332.0
2853,3081_02,Europa,1,C/118/S,TRAPPIST-1e,57.0,0,Sadirak Reedall,1,0.0
2854,3082_01,Earth,0,G/503/P,PSO J318.5-22,15.0,0,Kayd Wilkinner,1,1824.0
2855,3083_01,Europa,0,D/100/S,55 Cancri e,23.0,0,Antak Bootty,0,3098.0
2856,3084_01,Mars,1,D/101/S,55 Cancri e,60.0,0,Bakix Flell,1,0.0
2857,3085_01,Earth,,G/504/P,TRAPPIST-1e,73.0,0,Coracy Briggins,0,709.0
2858,3087_01,Earth,,G/505/P,TRAPPIST-1e,35.0,0,Chadie Flyncharlan,1,0.0
2859,3088_01,Europa,0,A/25/P,TRAPPIST-1e,28.0,0,Dscha Dishearly,0,0.0
2860,3090_01,Europa,0,B/115/S,TRAPPIST-1e,27.0,1,Minoces Myling,1,6864.0
2861,3091_01,Europa,0,,TRAPPIST-1e,14.0,0,Kitakan Wingcoling,0,9190.0
2862,3091_02,Europa,1,D/102/S,TRAPPIST-1e,26.0,0,Shaiaz Wingcoling,1,
2863,3092_01,Earth,0,G/506/P,TRAPPIST-1e,22.0,0,Stace Solivers,0,
2864,3093_01,Mars,0,E/194/P,55 Cancri e,22.0,0,Berk Terte,1,3699.0
2865,3095_01,Mars,0,F/585/S,PSO J318.5-22,71.0,0,Aarjel Rhuba,0,2227.0
2866,3096_01,Mars,0,D/103/S,55 Cancri e,25.0,0,Seat Khaf,1,827.0
2867,3099_01,Mars,1,E/203/S,TRAPPIST-1e,27.0,0,Chones Bine,1,0.0
2868,3100_01,Earth,0,G/485/S,TRAPPIST-1e,1.0,0,Andrey Farmonrada,0,0.0
2869,3100_02,Earth,0,F/586/S,TRAPPIST-1e,52.0,0,Jord Farmonrada,1,809.0
2870,3100_03,Earth,1,G/485/S,TRAPPIST-1e,0.0,0,Gordo Farmonrada,1,0.0
2871,3102_01,Europa,1,B/101/P,55 Cancri e,30.0,0,Tachba Mirinanty,1,0.0
2872,3103_01,Europa,0,B/102/P,TRAPPIST-1e,52.0,1,Aldibah Baleful,0,16589.0
2873,3104_01,Earth,0,G/507/P,TRAPPIST-1e,12.0,0,Shally Fowles,1,0.0
2874,3104_02,Earth,1,G/507/P,TRAPPIST-1e,22.0,0,Lorice Fowles,1,
2875,3110_01,Earth,0,G/509/P,TRAPPIST-1e,24.0,0,Dandra Joyneidez,1,715.0
2876,3111_01,Mars,0,D/95/P,TRAPPIST-1e,22.0,0,Goles Ramad,0,1182.0
2877,3112_01,Earth,1,G/488/S,PSO J318.5-22,15.0,,Billey Romason,0,0.0
2878,3113_01,Mars,1,D/96/P,TRAPPIST-1e,21.0,0,Sceros Lake,1,
2879,3113_02,Mars,1,D/96/P,55 Cancri e,56.0,0,Eloos Lake,1,0.0
2880,3114_01,Mars,0,D/97/P,TRAPPIST-1e,50.0,0,Yapich Sad,0,1779.0
2881,3116_01,Earth,0,F/645/P,TRAPPIST-1e,20.0,0,Jaye Mcguirez,0,804.0
2882,3117_01,Earth,0,F/646/P,TRAPPIST-1e,32.0,0,,0,927.0
2883,3118_01,Earth,1,G/510/P,TRAPPIST-1e,28.0,0,Sus Coolez,0,0.0
2884,3119_01,Earth,0,G/490/S,TRAPPIST-1e,74.0,0,Jorgie Hamberterry,0,848.0
2885,3120_01,Mars,1,E/204/S,TRAPPIST-1e,25.0,0,Rionk Rhuba,1,0.0
2886,3120_02,Mars,0,E/204/S,TRAPPIST-1e,31.0,0,Aps Rhuba,0,1048.0
2887,3121_01,Earth,1,G/491/S,PSO J318.5-22,6.0,0,Trice Moreman,1,0.0
2888,3123_01,Earth,1,G/511/P,,17.0,0,Derina Prinson,1,0.0
2889,3124_01,Mars,1,F/648/P,TRAPPIST-1e,12.0,0,Stax Hapie,1,0.0
2890,3124_02,Mars,0,F/648/P,TRAPPIST-1e,47.0,0,Gech Hapie,1,1437.0
2891,3124_03,Mars,1,F/648/P,TRAPPIST-1e,46.0,0,Wal Hapie,1,0.0
2892,3126_01,Europa,0,B/116/S,55 Cancri e,31.0,0,Zedares Foraud,1,5542.0
2893,3126_02,Europa,0,B/116/S,TRAPPIST-1e,36.0,0,Okulas Foraud,1,0.0
2894,3128_01,Earth,0,G/512/P,55 Cancri e,15.0,0,Heila Gordond,0,4181.0
2895,3130_01,Mars,0,F/588/S,TRAPPIST-1e,38.0,0,Mall Frasp,0,1504.0
2896,3131_01,Earth,1,G/492/S,55 Cancri e,48.0,0,Salley Mckinn,1,0.0
2897,3131_02,Earth,1,G/492/S,TRAPPIST-1e,21.0,0,Hardy Griffy,1,0.0
2898,3131_03,,1,G/492/S,TRAPPIST-1e,4.0,0,Jamela Griffy,1,0.0
2899,3132_01,Mars,1,F/649/P,TRAPPIST-1e,31.0,0,Sce Meake,1,0.0
2900,3133_01,Earth,0,G/513/P,PSO J318.5-22,31.0,0,Aliey Chanash,0,534.0
2901,3134_01,Europa,0,C/119/S,PSO J318.5-22,62.0,1,Enifik Clughted,1,6035.0
2902,3136_01,Earth,1,G/514/P,TRAPPIST-1e,29.0,0,Feline Mcneiderson,1,0.0
2903,3138_01,Earth,0,,TRAPPIST-1e,30.0,0,Therie Stephendsey,0,3967.0
2904,3140_01,Mars,0,E/206/S,TRAPPIST-1e,26.0,0,Eang Dan,0,955.0
2905,3142_01,Mars,0,F/591/S,TRAPPIST-1e,43.0,0,Backse Cla,0,1225.0
2906,3142_02,Mars,0,F/591/S,TRAPPIST-1e,32.0,0,Fres Cla,0,1158.0
2907,3143_01,Mars,1,F/592/S,55 Cancri e,24.0,0,Dous Blane,1,
2908,3145_01,Mars,1,F/652/P,TRAPPIST-1e,49.0,0,Spies Gency,1,0.0
2909,3147_01,Earth,0,F/594/S,TRAPPIST-1e,21.0,0,Colle Steinardson,1,732.0
2910,3149_01,Earth,0,G/494/S,TRAPPIST-1e,18.0,0,Natha Portananney,1,
2911,3149_02,Earth,1,G/494/S,TRAPPIST-1e,18.0,0,Katen Portananney,1,0.0
2912,3152_01,Earth,1,G/496/S,TRAPPIST-1e,14.0,0,Therek Greeves,0,0.0
2913,3158_01,Mars,0,D/100/P,TRAPPIST-1e,21.0,0,Pech Banie,0,
2914,3159_01,Mars,1,F/654/P,55 Cancri e,25.0,0,Eggers Melte,1,0.0
2915,3161_01,Europa,0,E/208/S,55 Cancri e,56.0,0,Batan Roustorly,0,5592.0
2916,3162_01,Earth,0,G/500/S,TRAPPIST-1e,0.0,0,Diandi Kellyons,1,0.0
2917,3162_02,Earth,0,F/596/S,TRAPPIST-1e,55.0,0,Robyny Simonson,0,2414.0
2918,3162_03,Earth,1,G/500/S,TRAPPIST-1e,14.0,0,Beula Simonson,0,0.0
2919,3163_01,Mars,0,F/656/P,TRAPPIST-1e,13.0,0,Crin Vlart,0,1444.0
2920,3163_02,Mars,,F/656/P,55 Cancri e,43.0,0,Hammet Vlart,0,1905.0
2921,3164_01,Earth,1,G/516/P,TRAPPIST-1e,39.0,,Berty Crayeson,0,0.0
2922,3166_01,Mars,1,F/657/P,TRAPPIST-1e,,0,Morms Cheen,1,
2923,3168_01,Earth,0,F/658/P,TRAPPIST-1e,24.0,0,Jaimez Peckerson,1,559.0
2924,3169_01,Earth,0,F/598/S,TRAPPIST-1e,26.0,0,Lyn Leblanchez,1,634.0
2925,3171_01,Earth,1,G/502/S,55 Cancri e,22.0,0,Letty Wellenez,1,0.0
2926,3172_01,,0,F/659/P,TRAPPIST-1e,26.0,0,Allena Sellahaney,0,1357.0
2927,3174_01,Mars,0,D/101/P,,19.0,0,Berios Homin,1,1790.0
2928,3174_02,Mars,1,F/660/P,TRAPPIST-1e,38.0,0,Life Homin,1,0.0
2929,3175_01,Europa,1,B/104/P,55 Cancri e,38.0,0,Altardr Mosteraked,1,0.0
2930,3176_01,Europa,0,E/196/P,TRAPPIST-1e,77.0,0,Ankalik Nateansive,1,10624.0
2931,3179_01,Earth,0,F/599/S,55 Cancri e,28.0,0,Therie Saley,0,2840.0
2932,3180_01,Earth,0,F/663/P,TRAPPIST-1e,22.0,0,Hery Lewinez,0,
2933,3181_01,Earth,0,E/197/P,TRAPPIST-1e,20.0,0,Tanley Gregordy,0,791.0
2934,3182_01,Earth,0,F/600/S,TRAPPIST-1e,18.0,0,Herita Welltonces,1,699.0
2935,3184_01,Europa,0,B/117/S,55 Cancri e,10.0,0,Arkard Sechausive,1,0.0
2936,3184_02,Europa,1,B/117/S,55 Cancri e,34.0,0,Tarmus Sechausive,1,0.0
2937,3185_01,Earth,0,F/601/S,TRAPPIST-1e,43.0,0,Carley Gardonadox,0,1979.0
2938,3188_01,Mars,1,E/209/S,55 Cancri e,31.0,0,Mass Reau,0,0.0
2939,3189_01,Mars,1,D/102/P,55 Cancri e,40.0,0,Weers Che,1,0.0
2940,3189_02,Mars,,D/102/P,TRAPPIST-1e,25.0,0,Womel Che,0,1299.0
2941,3191_01,Mars,1,F/603/S,TRAPPIST-1e,68.0,0,Fex Sin,1,0.0
2942,3192_01,Earth,0,F/665/P,TRAPPIST-1e,20.0,0,Dorie Brenney,0,
2943,3193_01,Mars,0,F/666/P,TRAPPIST-1e,27.0,1,Golve Mushe,1,
2944,3195_01,Earth,0,G/505/S,TRAPPIST-1e,1.0,0,Rald Litthews,0,0.0
2945,3195_02,Earth,0,G/505/S,PSO J318.5-22,60.0,0,Fredy Litthews,0,616.0
2946,3195_03,Earth,0,G/505/S,55 Cancri e,28.0,0,Fery Litthews,1,706.0
2947,3195_04,Earth,0,G/505/S,PSO J318.5-22,11.0,0,Ralda Litthews,0,0.0
2948,3195_05,Earth,0,,55 Cancri e,0.0,0,Allena Litthews,0,0.0
2949,3195_06,Earth,1,G/505/S,TRAPPIST-1e,9.0,0,Violan Litthews,0,0.0
2950,3196_01,Mars,0,F/667/P,TRAPPIST-1e,38.0,0,Flats Chate,0,2599.0
2951,3197_01,Earth,0,F/668/P,55 Cancri e,18.0,0,Molley Ryanga,0,
2952,3200_01,Earth,0,F/669/P,TRAPPIST-1e,40.0,0,Brie Flynney,0,1457.0
2953,3201_01,Earth,0,F/670/P,TRAPPIST-1e,21.0,0,Lynez Mcfaddoxter,0,739.0
2954,3203_01,Earth,1,G/506/S,TRAPPIST-1e,24.0,0,Karley Hopez,0,0.0
2955,3204_01,Europa,0,A/27/P,TRAPPIST-1e,26.0,0,Sadra Wirdley,0,
2956,3204_02,Europa,0,A/27/P,TRAPPIST-1e,47.0,0,Alphah Wirdley,0,7883.0
2957,3204_03,Europa,0,A/27/P,TRAPPIST-1e,46.0,0,Matan Wirdley,0,
2958,3205_01,Earth,1,G/507/S,55 Cancri e,55.0,0,Denny Dotsondez,1,0.0
2959,3206_01,Earth,0,G/520/P,TRAPPIST-1e,50.0,0,Gwenda Gainebergan,0,887.0
2960,3209_01,Mars,1,F/672/P,TRAPPIST-1e,10.0,0,Ech Nutca,1,0.0
2961,3210_01,Europa,0,E/211/S,55 Cancri e,17.0,0,Charda Heeroling,0,
2962,3210_02,Europa,0,E/211/S,55 Cancri e,20.0,0,Aldun Clugeadry,0,4456.0
2963,3210_03,Europa,0,E/211/S,TRAPPIST-1e,37.0,0,Axionif Heeroling,0,5396.0
2964,3211_01,Earth,0,F/673/P,TRAPPIST-1e,24.0,0,Stal Baldson,0,2667.0
2965,3211_02,Earth,0,G/521/P,55 Cancri e,43.0,0,Maura Baldson,0,
2966,3211_03,Earth,0,G/521/P,TRAPPIST-1e,0.0,0,Dianya Baldson,0,0.0
2967,3212_01,Earth,0,E/212/S,TRAPPIST-1e,24.0,0,Philia Bellarkerd,0,1669.0
2968,3213_01,Mars,0,D/103/P,TRAPPIST-1e,22.0,0,Lucan Surry,0,1766.0
2969,3215_01,,1,G/508/S,TRAPPIST-1e,14.0,0,Gretty Warrison,1,0.0
2970,3216_01,Earth,1,G/509/S,TRAPPIST-1e,3.0,0,Eristy Haydenzier,1,0.0
2971,3216_02,Earth,1,G/509/S,55 Cancri e,22.0,0,Jennyn Haydenzier,1,0.0
2972,3216_03,Earth,0,E/213/S,TRAPPIST-1e,23.0,0,Inerry Haydenzier,1,1609.0
2973,3217_01,Mars,0,E/198/P,TRAPPIST-1e,56.0,0,Minies Dan,0,1014.0
2974,3218_01,Earth,0,F/606/S,TRAPPIST-1e,36.0,0,Derine Bardinard,1,722.0
2975,3218_02,Earth,0,F/606/S,55 Cancri e,58.0,0,Lonna Bardinard,0,574.0
2976,3218_03,Earth,0,G/510/S,TRAPPIST-1e,1.0,0,Wena Bardinard,0,0.0
2977,3219_01,Mars,1,E/214/S,TRAPPIST-1e,39.0,0,Vuls Paska,0,0.0
2978,3220_01,Earth,0,G/522/P,TRAPPIST-1e,33.0,0,Jeane Meyerthy,0,784.0
2979,3221_01,Earth,0,G/511/S,PSO J318.5-22,19.0,0,Brinez Meadoney,0,616.0
2980,3223_01,Earth,0,G/523/P,TRAPPIST-1e,,0,Elany Prickmantes,0,852.0
2981,3224_01,Earth,,F/607/S,TRAPPIST-1e,33.0,0,Ellie Fredersend,1,1052.0
2982,3225_01,Europa,1,C/120/S,55 Cancri e,17.0,0,Minoton Surind,1,0.0
2983,3225_02,Europa,0,C/120/S,TRAPPIST-1e,28.0,0,Bosoneb Surind,1,3690.0
2984,3227_01,Earth,0,G/513/S,TRAPPIST-1e,21.0,0,Eila Chardst,0,882.0
2985,3229_01,Europa,0,B/118/S,TRAPPIST-1e,45.0,0,Aino Chpeng,1,3945.0
2986,3230_01,Mars,1,F/674/P,TRAPPIST-1e,62.0,0,Healls Sache,1,0.0
2987,3232_01,Mars,1,F/609/S,TRAPPIST-1e,43.0,0,Munda Burte,1,0.0
2988,3235_01,Earth,0,F/610/S,TRAPPIST-1e,27.0,0,Stancy Shieldson,0,1500.0
2989,3236_01,Earth,1,G/524/P,55 Cancri e,1.0,0,Garyan Woody,1,0.0
2990,3236_02,Earth,0,F/676/P,TRAPPIST-1e,31.0,0,Carlen Woody,0,1448.0
2991,3236_03,Earth,0,E/200/P,TRAPPIST-1e,18.0,0,Anton Woody,0,791.0
2992,3237_01,Mars,0,D/104/P,TRAPPIST-1e,21.0,0,Graw Lapie,0,1766.0
2993,3237_02,Mars,0,F/677/P,TRAPPIST-1e,7.0,0,Chrets Lapie,1,0.0
2994,3237_03,Mars,0,D/104/P,TRAPPIST-1e,22.0,0,Mon Lapie,0,3362.0
2995,3238_01,Mars,1,E/215/S,TRAPPIST-1e,26.0,0,Walles Reste,0,0.0
2996,3239_01,Earth,1,G/515/S,TRAPPIST-1e,30.0,0,Stanya Bookerson,1,0.0
2997,3240_01,Earth,0,E/216/S,TRAPPIST-1e,17.0,0,Sonnie Vinozarks,0,791.0
2998,3241_01,Earth,1,G/525/P,TRAPPIST-1e,,0,Benny Hickley,0,0.0
2999,3243_01,Earth,0,G/516/S,55 Cancri e,10.0,0,Tonald Hermanapp,0,
3000,3247_01,Earth,0,E/202/P,TRAPPIST-1e,25.0,0,Harvin Malliamsey,0,788.0
3001,3248_01,Earth,0,G/526/P,TRAPPIST-1e,21.0,0,Rice Baldens,0,
3002,3252_01,Earth,0,F/613/S,55 Cancri e,53.0,0,Dwin Melez,0,2293.0
3003,3253_01,Earth,0,G/528/P,TRAPPIST-1e,21.0,0,Lardy Thorney,0,753.0
3004,3254_01,Europa,0,C/121/S,TRAPPIST-1e,28.0,0,Alphein Igmable,1,3994.0
3005,3255_01,Earth,1,G/517/S,PSO J318.5-22,20.0,0,Fayel Morandry,1,0.0
3006,3256_01,Europa,1,E/217/S,55 Cancri e,54.0,0,Ashird Myling,1,0.0
3007,3258_01,Earth,1,G/529/P,TRAPPIST-1e,9.0,0,Genee Waltonnedy,0,0.0
3008,3259_01,Earth,0,G/530/P,TRAPPIST-1e,20.0,0,Des Tranciams,0,1881.0
3009,3260_01,Earth,0,F/615/S,,19.0,0,Dell Canton,0,864.0
3010,3262_01,Earth,0,F/681/P,TRAPPIST-1e,32.0,0,Jodia Pottmanley,0,632.0
3011,3268_01,Mars,0,E/219/S,TRAPPIST-1e,22.0,0,Rosts Ses,0,0.0
3012,3269_01,Europa,0,C/122/S,55 Cancri e,35.0,0,Terion Spistory,1,7986.0
3013,3270_01,Earth,0,G/531/P,TRAPPIST-1e,26.0,0,Thell Klindsey,1,627.0
